elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2514,301,11,150,31,404,189,235,186,642,cache_la_poudre,10,2
2515,3,16,339,141,891,197,208,146,1452,cache_la_poudre,10,2
2515,220,14,228,32,421,203,253,184,212,cache_la_poudre,6,2
2515,255,20,256,82,509,170,248,214,201,cache_la_poudre,10,2
2515,282,10,170,30,967,191,241,189,693,cache_la_poudre,6,2
2515,300,16,162,50,703,173,232,199,636,cache_la_poudre,10,2
2516,13,11,85,15,1025,210,218,145,866,cache_la_poudre,6,2
2516,14,10,67,15,1015,211,220,145,895,cache_la_poudre,6,2
2516,248,19,210,52,1301,176,250,209,830,cache_la_poudre,10,2
2516,267,15,134,31,1181,181,245,202,942,cache_la_poudre,6,2
2516,322,8,255,47,134,200,232,171,450,cache_la_poudre,6,2
2517,96,5,150,34,342,228,233,139,342,cache_la_poudre,6,2
2517,128,18,212,67,604,247,226,100,285,cache_la_poudre,6,2
2517,254,11,162,57,942,195,247,191,684,cache_la_poudre,6,2
2517,278,14,240,84,418,181,242,200,124,cache_la_poudre,6,2
2517,282,19,272,131,939,163,238,213,1396,cache_la_poudre,10,2
2517,327,8,210,34,361,200,231,170,283,cache_la_poudre,6,2
2518,45,7,180,35,277,222,225,138,376,cache_la_poudre,6,2
2518,286,18,285,132,938,166,236,209,1342,cache_la_poudre,10,2
2518,301,14,175,55,745,181,233,192,663,cache_la_poudre,10,2
2518,350,7,0,0,108,208,229,159,752,cache_la_poudre,10,2
2518,357,10,234,49,124,205,222,155,451,cache_la_poudre,6,2
2519,24,10,85,11,987,215,218,139,888,cache_la_poudre,6,2
2519,96,7,30,7,108,232,230,131,711,cache_la_poudre,10,2
2519,262,10,108,12,899,195,245,189,1061,cache_la_poudre,6,2
2519,271,20,210,92,1310,163,242,216,800,cache_la_poudre,10,2
2519,296,28,67,27,618,131,219,222,1041,cache_la_poudre,10,2
2519,309,13,190,59,787,183,231,188,691,cache_la_poudre,10,2
2519,322,31,95,45,576,126,192,197,1077,cache_la_poudre,10,2
2520,106,3,30,2,42,226,235,145,752,cache_la_poudre,10,2
2520,107,17,182,37,518,247,217,92,256,cache_la_poudre,6,2
2520,249,11,201,19,942,197,248,189,760,cache_la_poudre,6,2
2520,268,14,95,13,1006,183,245,201,1082,cache_la_poudre,6,2
2520,277,16,120,26,319,174,241,206,679,cache_la_poudre,10,2
2521,44,13,120,29,190,222,211,121,510,cache_la_poudre,6,2
2521,86,4,180,38,335,225,233,144,324,cache_la_poudre,6,2
2521,221,13,108,20,1073,204,252,183,1024,cache_la_poudre,6,2
2521,241,14,108,26,1114,192,251,196,997,cache_la_poudre,6,2
2521,259,17,180,38,446,177,247,207,649,cache_la_poudre,10,2
2521,308,5,192,13,805,205,237,171,1082,cache_la_poudre,6,2
2522,80,18,150,89,691,241,205,87,366,cache_la_poudre,6,2
2522,241,6,175,37,957,209,245,174,713,cache_la_poudre,6,2
2522,258,18,170,35,467,175,248,210,633,cache_la_poudre,10,2
2522,264,9,216,37,1207,197,245,186,875,cache_la_poudre,6,2
2522,301,10,277,55,150,192,236,183,451,cache_la_poudre,6,2
2522,325,4,283,58,180,210,235,163,424,cache_la_poudre,6,2
2523,30,9,247,51,524,218,220,138,212,cache_la_poudre,6,2
2523,264,9,192,16,819,199,244,185,1114,cache_la_poudre,6,2
2523,280,14,150,28,1167,181,241,199,938,cache_la_poudre,6,2
2523,284,19,295,137,908,165,237,211,1315,cache_la_poudre,10,2
2523,311,10,330,152,912,194,233,179,1426,cache_la_poudre,10,2
2523,313,9,242,59,201,195,233,178,391,cache_la_poudre,6,2
2524,60,14,212,52,541,230,210,109,240,cache_la_poudre,6,2
2524,82,7,258,16,738,230,228,130,1110,cache_la_poudre,6,2
2524,251,24,242,97,1237,162,248,220,648,cache_la_poudre,10,2
2524,284,34,150,76,450,107,217,238,1040,cache_la_poudre,4,2
2525,4,12,258,56,95,204,218,150,481,cache_la_poudre,6,2
2525,12,11,201,17,787,209,217,145,1050,cache_la_poudre,6,2
2525,64,7,134,17,892,227,226,133,904,cache_la_poudre,6,2
2525,257,16,210,42,446,180,248,205,691,cache_la_poudre,10,2
2525,270,4,212,17,792,208,241,171,1112,cache_la_poudre,6,2
2525,309,6,270,42,180,203,236,172,430,cache_la_poudre,6,2
2525,312,19,182,55,573,164,222,196,646,cache_la_poudre,10,2
2525,316,19,162,53,531,166,220,193,631,cache_la_poudre,10,2
2525,350,7,134,32,1008,208,228,159,800,cache_la_poudre,6,2
2526,33,10,150,38,175,218,218,135,497,cache_la_poudre,6,2
2526,51,10,306,18,684,225,218,126,1112,cache_la_poudre,6,2
2526,218,12,295,93,525,207,251,179,201,cache_la_poudre,6,2
2526,265,9,190,25,959,198,244,185,789,cache_la_poudre,6,2
2526,277,6,162,25,984,205,241,175,794,cache_la_poudre,6,2
2526,295,15,210,43,424,176,235,198,708,cache_la_poudre,10,2
2526,304,11,330,149,939,191,235,184,1398,cache_la_poudre,10,2
2527,62,11,30,6,0,230,217,119,797,cache_la_poudre,10,2
2527,87,28,90,40,684,247,183,46,990,cache_la_poudre,4,2
2528,283,20,240,101,1271,162,237,213,765,cache_la_poudre,10,2
2528,318,15,255,20,875,180,226,185,781,cache_la_poudre,6,2
2529,29,6,210,46,153,218,226,144,474,cache_la_poudre,6,2
2529,32,9,162,21,864,218,221,139,902,cache_la_poudre,6,2
2529,329,6,150,28,977,207,233,165,824,cache_la_poudre,6,2
2530,30,9,150,38,150,218,220,137,524,cache_la_poudre,6,2
2530,312,18,216,67,743,170,224,194,696,cache_la_poudre,10,2
2530,332,8,360,159,953,201,230,168,1387,cache_la_poudre,10,2
2531,101,5,228,48,503,228,233,139,212,cache_la_poudre,6,2
2531,259,5,247,48,466,208,243,173,190,cache_la_poudre,6,2
2531,285,9,218,24,845,194,240,186,1180,cache_la_poudre,6,2
2531,349,12,272,62,0,197,219,160,560,cache_la_poudre,6,2
2531,356,3,201,23,845,214,234,157,871,cache_la_poudre,6,2
2532,250,14,277,25,738,188,249,198,1170,cache_la_poudre,6,2
2532,251,15,258,25,765,186,249,201,1172,cache_la_poudre,6,2
2532,327,11,300,49,120,192,227,174,484,cache_la_poudre,6,2
2533,28,9,272,25,721,217,220,139,992,cache_la_poudre,6,2
2533,57,16,210,105,661,229,205,104,339,cache_la_poudre,6,2
2533,165,11,256,100,566,230,244,143,242,cache_la_poudre,6,2
2533,237,11,150,26,926,200,250,186,1130,cache_la_poudre,6,2
2533,293,19,67,20,150,165,233,207,808,cache_la_poudre,10,2
2533,301,19,150,39,300,164,228,203,743,cache_la_poudre,10,2
2533,305,21,212,65,594,158,223,204,674,cache_la_poudre,10,2
2533,315,20,190,64,552,162,219,195,658,cache_la_poudre,10,2
2534,22,5,270,8,674,217,229,149,1054,cache_la_poudre,6,2
2534,65,9,60,13,30,229,222,126,816,cache_la_poudre,6,2
2534,283,19,270,107,1224,165,237,211,700,cache_la_poudre,10,2
2534,284,15,240,51,446,176,239,202,732,cache_la_poudre,10,2
2534,320,29,319,148,690,132,197,198,1200,cache_la_poudre,10,2
2534,330,16,342,65,67,181,220,177,658,cache_la_poudre,6,2
2534,345,10,270,51,120,200,224,163,488,cache_la_poudre,6,2
2535,18,8,242,27,825,215,224,146,840,cache_la_poudre,6,2
2535,27,4,190,27,836,218,230,149,900,cache_la_poudre,6,2
2535,82,13,108,14,0,237,217,108,721,cache_la_poudre,6,2
2535,197,10,283,50,1209,218,249,165,812,cache_la_poudre,6,2
2535,250,20,272,108,1208,173,250,212,641,cache_la_poudre,10,2
2535,316,31,335,146,633,125,198,205,1191,cache_la_poudre,10,2
2537,12,8,242,11,636,212,224,149,1087,cache_la_poudre,6,2
2537,53,12,150,43,95,227,213,118,579,cache_la_poudre,6,2
2537,216,11,180,30,912,209,250,176,1140,cache_la_poudre,6,2
2537,227,10,300,52,1182,206,249,179,811,cache_la_poudre,6,2
2537,318,16,242,77,764,175,223,187,726,cache_la_poudre,10,2
2538,124,24,134,50,644,252,215,77,930,cache_la_poudre,4,2
2538,246,17,301,105,553,184,251,203,234,cache_la_poudre,6,2
2538,295,19,85,20,134,162,231,207,834,cache_la_poudre,10,2
2538,300,19,90,25,190,162,228,205,799,cache_la_poudre,10,2
2538,301,11,228,31,819,189,235,186,1176,cache_la_poudre,6,2
2538,311,16,210,53,384,175,227,191,745,cache_la_poudre,10,2
2538,332,9,256,12,618,199,229,169,1146,cache_la_poudre,6,2
2539,90,11,120,18,67,237,222,114,771,cache_la_poudre,6,2
2539,276,30,90,47,579,128,230,234,1019,cache_la_poudre,10,2
2539,350,11,240,54,90,200,221,160,524,cache_la_poudre,6,2
2540,38,8,242,14,655,220,222,137,1027,cache_la_poudre,6,2
2540,108,11,153,19,0,239,227,117,655,cache_la_poudre,6,2
2540,314,26,361,160,789,144,210,202,1209,cache_la_poudre,10,2
2541,198,11,309,57,1198,217,249,166,782,cache_la_poudre,6,2
2541,255,11,212,34,1087,194,247,191,960,cache_la_poudre,6,2
2541,338,11,313,72,0,196,225,167,577,cache_la_poudre,6,2
2542,77,13,134,21,30,236,216,110,713,cache_la_poudre,6,2
2542,251,10,300,115,1215,198,247,187,755,cache_la_poudre,6,2
2542,273,13,277,47,1167,184,243,199,870,cache_la_poudre,6,2
2542,295,18,95,30,175,166,232,205,824,cache_la_poudre,10,2
2542,307,14,150,44,268,181,231,190,787,cache_la_poudre,10,2
2542,319,17,268,82,778,175,222,187,755,cache_la_poudre,6,2
2542,345,9,365,73,90,202,225,162,674,cache_la_poudre,6,2
2543,30,9,277,35,750,218,220,137,902,cache_la_poudre,6,2
2543,74,7,240,115,618,229,227,132,297,cache_la_poudre,6,2
2543,271,12,268,36,778,187,244,196,1203,cache_la_poudre,6,2
2543,299,21,242,76,616,157,227,208,702,cache_la_poudre,10,2
2544,13,10,285,36,759,210,219,145,872,cache_la_poudre,6,2
2544,279,17,300,117,1195,173,240,207,696,cache_la_poudre,6,2
2544,292,4,270,116,595,207,239,170,277,cache_la_poudre,6,2
2544,311,17,210,56,366,172,226,193,765,cache_la_poudre,10,2
2544,323,29,339,157,691,134,196,194,1182,cache_la_poudre,10,2
2545,72,9,175,24,30,231,223,125,677,cache_la_poudre,6,2
2545,326,11,418,159,902,194,228,174,1237,cache_la_poudre,10,2
2546,289,9,212,39,953,196,239,183,1082,cache_la_poudre,6,2
2546,296,13,285,39,792,182,235,193,1176,cache_la_poudre,6,2
2546,340,10,342,77,30,198,225,166,607,cache_la_poudre,6,2
2547,356,11,395,78,120,202,220,155,702,cache_la_poudre,10,2
2548,21,3,277,27,0,217,232,152,603,cache_la_poudre,6,2
2548,84,10,175,30,60,234,224,121,598,cache_la_poudre,6,2
2548,103,34,120,61,725,253,174,19,1020,cache_la_poudre,4,2
2548,135,7,190,27,30,231,237,139,618,cache_la_poudre,6,2
2548,313,16,150,45,256,175,226,191,811,cache_la_poudre,10,2
2549,174,2,218,28,0,220,240,156,612,cache_la_poudre,6,2
2549,341,18,390,135,162,179,210,168,752,cache_la_poudre,10,2
2550,243,5,242,43,1033,209,244,173,992,cache_la_poudre,6,2
2550,267,9,272,49,1127,197,244,186,900,cache_la_poudre,6,2
2550,271,10,270,81,1154,195,243,188,871,cache_la_poudre,6,2
2550,302,16,210,58,350,174,231,197,785,cache_la_poudre,10,2
2550,342,11,371,81,42,198,224,165,636,cache_la_poudre,6,2
2551,74,3,242,82,1020,224,233,144,994,cache_la_poudre,6,2
2551,85,10,180,30,108,235,222,118,760,cache_la_poudre,6,2
2551,182,6,313,82,1131,222,244,157,750,cache_la_poudre,6,2
2551,202,15,270,44,872,212,252,172,1146,cache_la_poudre,6,2
2551,308,10,242,44,939,191,234,182,1084,cache_la_poudre,6,2
2551,352,12,323,91,752,199,220,158,815,cache_la_poudre,6,2
2552,261,15,331,125,1150,183,247,202,633,cache_la_poudre,6,2
2552,267,12,330,125,1167,189,245,195,693,cache_la_poudre,6,2
2552,300,11,313,45,778,188,235,188,1146,cache_la_poudre,6,2
2554,88,8,180,33,127,232,227,128,789,cache_la_poudre,6,2
2554,89,9,210,33,170,234,225,122,815,cache_la_poudre,6,2
2554,306,16,150,46,234,174,229,195,834,cache_la_poudre,10,2
2555,48,7,218,34,67,223,225,138,696,cache_la_poudre,6,2
2555,306,38,182,89,525,94,190,222,1101,cache_la_poudre,4,2
2556,348,9,258,79,912,203,225,161,1090,cache_la_poudre,6,2
2558,70,9,212,37,95,230,223,125,726,cache_la_poudre,6,2
2558,85,10,210,37,124,235,222,118,755,cache_la_poudre,6,2
2558,292,9,335,81,765,194,238,185,1054,cache_la_poudre,6,2
2559,227,13,295,82,845,202,252,185,1110,cache_la_poudre,6,2
2559,261,13,335,52,725,188,247,197,1154,cache_la_poudre,6,2
2560,249,11,360,133,1129,195,248,191,661,cache_la_poudre,6,2
2560,288,15,240,68,360,178,238,200,828,cache_la_poudre,10,2
2560,310,15,300,77,450,179,229,190,816,cache_la_poudre,10,2
2561,39,10,277,40,90,221,218,131,691,cache_la_poudre,6,2
2561,308,16,180,58,255,176,229,193,853,cache_la_poudre,10,2
2561,346,15,421,92,120,189,214,163,706,cache_la_poudre,10,2
2562,7,11,335,41,90,207,218,148,691,cache_la_poudre,6,2
2562,277,15,268,93,552,178,242,203,738,cache_la_poudre,10,2
2562,296,16,240,68,330,173,234,200,849,cache_la_poudre,10,2
2562,312,13,285,94,594,184,230,186,752,cache_la_poudre,10,2
2562,316,32,376,173,601,118,194,206,1149,cache_la_poudre,10,2
2563,34,14,297,37,685,217,208,123,853,cache_la_poudre,6,2
2563,289,31,201,130,417,120,219,231,1008,cache_la_poudre,10,2
2564,117,4,277,87,819,227,236,143,1050,cache_la_poudre,6,2
2564,311,14,300,81,420,182,230,187,834,cache_la_poudre,10,2
2564,319,29,391,183,730,135,201,199,1158,cache_la_poudre,10,2
2565,4,6,256,88,859,212,228,154,1080,cache_la_poudre,6,2
2566,36,11,272,45,120,219,215,130,721,cache_la_poudre,6,2
2566,272,11,362,59,711,190,243,193,1124,cache_la_poudre,6,2
2566,298,37,201,112,484,94,198,231,1075,cache_la_poudre,10,2
2568,298,14,270,80,360,181,235,193,850,cache_la_poudre,10,2
2568,303,14,240,74,300,180,232,193,870,cache_la_poudre,10,2
2569,350,16,421,48,134,190,212,159,730,cache_la_poudre,10,2
2570,144,32,218,83,674,245,214,70,934,cache_la_poudre,4,2
2570,263,15,331,44,511,180,246,204,834,cache_la_poudre,6,2
2570,324,25,426,190,771,150,204,190,1154,cache_la_poudre,10,2
2572,10,7,301,46,566,213,226,151,819,cache_la_poudre,6,2
2572,322,9,323,104,582,198,232,173,792,cache_la_poudre,6,2
2572,341,20,458,186,816,174,206,169,1155,cache_la_poudre,10,2
2573,271,12,313,108,671,187,244,196,779,cache_la_poudre,6,2
2573,323,27,417,190,735,143,201,193,1142,cache_la_poudre,10,2
2576,347,6,300,50,541,208,230,160,832,cache_la_poudre,6,2
2577,76,9,300,56,180,232,223,124,780,cache_la_poudre,6,2
2577,303,15,351,51,421,178,231,194,882,cache_la_poudre,6,2
2577,332,22,450,195,779,164,207,179,1140,cache_la_poudre,10,2
2579,270,10,301,53,492,193,244,190,860,cache_la_poudre,6,2
2579,284,7,300,53,516,200,240,179,845,cache_la_poudre,6,2
2579,288,12,313,53,443,186,239,192,890,cache_la_poudre,6,2
2582,326,30,404,196,633,132,191,190,1116,cache_la_poudre,10,2
2584,115,27,180,97,750,254,202,57,1022,cache_la_poudre,4,2
2584,344,27,330,170,268,155,186,163,859,cache_la_poudre,10,2
2587,308,10,360,104,331,191,234,182,937,cache_la_poudre,6,2
2589,294,10,350,63,365,192,238,186,942,cache_la_poudre,6,2
2589,317,32,417,200,570,120,193,204,1106,cache_la_poudre,10,2
2592,324,30,426,206,671,131,193,194,1107,cache_la_poudre,10,2
2593,118,26,180,106,778,253,206,63,1052,cache_la_poudre,4,2
2594,330,23,458,211,713,161,206,182,1101,cache_la_poudre,10,2
2595,118,19,210,108,759,249,219,91,1024,cache_la_poudre,4,2
2595,148,17,306,108,702,241,236,118,947,cache_la_poudre,11,2
2596,358,17,480,75,242,192,207,151,830,cache_la_poudre,10,2
2597,326,30,426,205,603,132,191,190,1092,cache_la_poudre,10,2
2598,334,26,450,215,677,152,196,178,1091,cache_la_poudre,10,2
2599,104,21,180,112,782,250,209,77,1082,cache_la_poudre,11,2
2603,171,5,270,116,750,223,242,154,1001,cache_la_poudre,11,2
2604,356,17,454,190,285,191,207,153,874,cache_la_poudre,10,2
2605,10,17,395,191,306,200,204,138,892,cache_la_poudre,10,2
2606,300,21,268,158,484,158,227,208,1073,cache_la_poudre,10,2
2610,0,18,335,196,323,192,205,148,914,cache_la_poudre,10,2
2611,325,30,450,223,573,134,193,191,1068,cache_la_poudre,10,2
2613,358,14,459,199,313,197,212,152,902,cache_la_poudre,6,2
2618,29,10,474,82,335,217,219,137,924,cache_la_poudre,6,2
2619,6,14,437,205,351,202,213,146,940,cache_la_poudre,6,2
2620,8,11,458,89,342,207,218,147,931,cache_la_poudre,6,2
2623,310,7,335,209,418,200,235,175,1008,cache_la_poudre,6,2
2624,111,11,451,113,660,238,229,119,930,cache_la_poudre,11,2
2624,131,9,480,113,630,236,235,130,914,cache_la_poudre,11,2
2632,331,26,488,246,582,150,197,182,1032,cache_la_poudre,10,2
2649,23,10,553,257,532,214,219,140,966,cache_la_poudre,11,2
2654,340,13,531,90,524,192,221,167,984,cache_la_poudre,11,2
1866,23,14,85,16,108,212,210,133,819,cache_la_poudre,2,3
1879,23,18,108,28,134,207,200,124,875,cache_la_poudre,2,3
1880,35,21,150,32,150,213,190,105,825,cache_la_poudre,2,3
1894,32,22,150,43,175,209,186,104,892,cache_la_poudre,2,3
1901,189,10,0,0,30,221,247,160,451,cache_la_poudre,1,3
1904,36,23,170,52,182,212,184,98,920,cache_la_poudre,3,3
1905,62,22,60,29,90,232,189,78,902,cache_la_poudre,3,3
1905,77,21,90,38,120,241,196,75,1025,cache_la_poudre,3,3
1905,80,19,95,38,120,242,201,82,997,cache_la_poudre,3,3
1906,92,22,30,-5,60,248,200,0,450,cache_la_poudre,1,3
1909,16,28,0,0,60,184,169,110,514,cache_la_poudre,1,3
1910,37,24,0,0,30,211,180,94,285,cache_la_poudre,10,3
1910,97,28,67,41,95,251,188,46,1015,cache_la_poudre,3,3
1916,70,19,120,49,150,237,198,85,1015,cache_la_poudre,3,3
1918,321,28,42,17,85,139,201,196,402,cache_la_poudre,10,3
1920,29,33,30,16,67,190,152,78,511,cache_la_poudre,1,3
1920,61,29,90,53,120,229,167,51,1063,cache_la_poudre,3,3
1920,136,15,85,21,95,243,232,114,742,cache_la_poudre,3,3
1922,334,24,30,11,42,157,200,178,430,cache_la_poudre,10,3
1924,95,15,150,48,182,243,216,98,931,cache_la_poudre,3,3
1925,139,22,124,49,162,247,226,95,968,cache_la_poudre,3,3
1925,354,25,0,0,42,170,188,150,537,cache_la_poudre,10,3
1926,0,29,30,13,60,166,174,135,376,cache_la_poudre,10,3
1926,91,37,60,9,85,247,156,0,451,cache_la_poudre,1,3
1926,344,14,0,0,30,192,218,164,644,cache_la_poudre,10,3
1927,336,30,30,21,85,139,184,175,443,cache_la_poudre,10,3
1929,45,1,0,0,30,219,236,0,450,cache_la_poudre,1,3
1929,154,18,108,30,124,238,238,123,771,cache_la_poudre,3,3
1932,102,39,60,24,67,251,161,0,421,cache_la_poudre,1,3
1933,86,18,180,57,212,243,206,85,924,cache_la_poudre,3,3
1934,52,19,30,5,30,226,196,0,469,cache_la_poudre,1,3
1934,164,3,0,0,30,223,240,0,417,cache_la_poudre,1,3
1935,350,16,0,0,120,190,212,159,525,cache_la_poudre,10,3
1936,84,38,42,28,60,242,149,0,391,cache_la_poudre,1,3
1936,163,13,120,37,127,232,243,140,816,cache_la_poudre,3,3
1937,325,29,30,23,67,135,194,191,443,cache_la_poudre,10,3
1938,352,3,0,0,30,214,233,158,306,cache_la_poudre,10,3
1939,47,20,150,72,180,222,192,96,1048,cache_la_poudre,3,3
1940,47,38,30,20,67,204,133,33,335,cache_la_poudre,10,3
1940,56,21,180,64,210,229,190,84,895,cache_la_poudre,3,3
1940,349,1,0,0,30,216,236,157,342,cache_la_poudre,10,3
1942,123,27,95,37,108,253,208,64,636,cache_la_poudre,3,3
1943,148,12,153,44,170,235,239,133,837,cache_la_poudre,3,3
1943,341,36,0,0,60,122,162,164,595,cache_la_poudre,4,3
1944,145,19,150,45,162,243,233,110,794,cache_la_poudre,3,3
1944,313,36,85,43,127,103,188,212,391,cache_la_poudre,10,3
1944,327,31,30,24,108,130,188,188,458,cache_la_poudre,10,3
1944,352,32,30,20,67,147,167,146,551,cache_la_poudre,10,3
1945,31,43,30,24,60,170,110,40,309,cache_la_poudre,10,3
1945,68,21,30,5,30,236,193,79,351,cache_la_poudre,1,3
1946,50,40,67,45,108,205,125,0,511,cache_la_poudre,1,3
1947,40,45,42,37,67,179,101,0,323,cache_la_poudre,10,3
1948,129,12,0,0,60,240,233,121,446,cache_la_poudre,1,3
1950,55,34,42,21,60,218,148,0,446,cache_la_poudre,1,3
1950,67,20,210,74,234,236,197,85,888,cache_la_poudre,3,3
1950,87,20,0,0,30,245,203,0,127,cache_la_poudre,1,3
1950,341,41,85,60,120,105,146,159,192,cache_la_poudre,10,3
1952,94,40,90,44,108,246,148,0,454,cache_la_poudre,1,3
1952,132,13,30,0,60,241,233,119,408,cache_la_poudre,1,3
1953,92,35,30,18,60,248,162,0,376,cache_la_poudre,1,3
1953,331,39,30,26,42,104,163,181,649,cache_la_poudre,10,3
1953,332,33,60,47,127,128,180,181,433,cache_la_poudre,10,3
1953,338,42,30,28,60,100,148,165,618,cache_la_poudre,10,3
1953,343,32,30,24,67,139,174,163,618,cache_la_poudre,10,3
1954,30,26,0,0,67,201,173,95,295,cache_la_poudre,1,3
1954,35,33,30,4,42,196,149,66,247,cache_la_poudre,10,3
1954,103,13,190,55,212,241,223,109,859,cache_la_poudre,3,3
1956,48,24,30,14,180,221,182,83,582,cache_la_poudre,1,3
1956,89,23,127,51,134,247,197,67,696,cache_la_poudre,3,3
1956,117,12,30,4,60,240,229,118,350,cache_la_poudre,1,3
1956,329,33,42,27,67,122,180,186,685,cache_la_poudre,10,3
1956,356,31,0,0,90,156,170,140,579,cache_la_poudre,4,3
1957,312,26,67,42,124,141,211,206,474,cache_la_poudre,10,3
1958,91,21,134,46,134,247,201,73,571,cache_la_poudre,3,3
1958,301,40,85,62,108,83,189,230,212,cache_la_poudre,10,3
1959,113,28,242,83,277,254,199,52,942,cache_la_poudre,3,3
1959,118,16,30,7,67,246,224,102,335,cache_la_poudre,1,3
1959,120,15,201,60,218,245,226,105,853,cache_la_poudre,3,3
1960,116,23,120,48,108,252,211,73,511,cache_la_poudre,3,3
1960,117,20,0,0,60,250,216,84,240,cache_la_poudre,1,3
1962,50,24,42,19,95,223,182,81,335,cache_la_poudre,6,3
1962,121,15,42,9,85,244,227,108,376,cache_la_poudre,1,3
1963,43,33,30,25,95,207,150,55,569,cache_la_poudre,1,3
1963,105,21,192,60,192,250,208,76,752,cache_la_poudre,3,3
1964,8,28,67,40,108,175,172,124,541,cache_la_poudre,10,3
1964,121,21,42,12,85,250,217,84,323,cache_la_poudre,1,3
1964,124,24,95,6,108,252,214,75,480,cache_la_poudre,3,3
1965,17,34,0,0,67,172,150,96,256,cache_la_poudre,10,3
1965,155,15,30,14,108,236,240,130,421,cache_la_poudre,3,3
1966,46,33,30,13,95,209,148,50,350,cache_la_poudre,1,3
1966,302,39,108,71,150,89,192,228,366,cache_la_poudre,10,3
1966,322,42,108,81,95,83,160,197,190,cache_la_poudre,10,3
1966,335,36,124,73,120,118,167,174,124,cache_la_poudre,10,3
1967,81,14,120,35,120,238,214,104,256,cache_la_poudre,6,3
1967,304,29,42,23,162,126,210,218,492,cache_la_poudre,10,3
1967,312,42,108,86,85,79,172,214,228,cache_la_poudre,10,3
1967,346,27,90,56,120,156,185,160,408,cache_la_poudre,10,3
1968,1,33,85,60,108,154,159,128,384,cache_la_poudre,10,3
1968,91,22,150,63,162,247,199,70,693,cache_la_poudre,3,3
1968,113,24,30,8,85,253,208,69,272,cache_la_poudre,1,3
1969,39,26,90,37,90,212,175,85,218,cache_la_poudre,6,3
1969,109,21,67,16,108,250,212,80,402,cache_la_poudre,1,3
1970,115,25,60,12,90,253,207,66,313,cache_la_poudre,1,3
1970,128,25,212,67,212,251,216,78,782,cache_la_poudre,3,3
1970,278,40,95,77,124,85,211,247,180,cache_la_poudre,10,3
1971,269,41,90,81,120,86,217,250,182,cache_la_poudre,10,3
1973,322,42,124,83,108,86,163,197,153,cache_la_poudre,10,3
1974,51,38,67,54,108,209,131,24,371,cache_la_poudre,1,3
